"","event","year","rasterID","S","biomass","yrcat"
"2213",1998511,1998,1874,28,20.956,"d"
"2214",1998513,1998,1875,22,50.278,"d"
"2215",1998515,1998,1875,21,11.237,"d"
"2216",1998517,1998,1826,16,51.784,"d"
"2217",1998519,1998,2120,12,7.895,"d"
"2218",1998521,1998,2120,15,4.586,"d"
"2219",1998523,1998,2120,12,16.568,"d"
"2220",1998525,1998,2120,9,1.943,"d"
"2221",1998527,1998,2169,31,767.827,"d"
"2222",1998529,1998,2169,24,1036.743,"d"
"2223",1998531,1998,2219,18,13.726,"d"
"2224",1998533,1998,2021,21,36.791,"d"
"2225",1998535,1998,2022,18,44.182,"d"
"2226",1998537,1998,1972,23,28.834,"d"
"2227",1998539,1998,1973,22,27.152,"d"
"2228",1998541,1998,1973,19,29.458,"d"
"2229",1998543,1998,1923,34,38.588,"d"
"2230",1998545,1998,1680,28,47.836,"d"
"2231",1998547,1998,1680,29,66.382,"d"
"2232",1998549,1998,1680,29,59.939,"d"
"2233",1998551,1998,1729,25,25.122,"d"
"2234",1998553,1998,1779,23,22.641,"d"
"2235",1999001,1999,1680,17,47.966,"d"
"2236",1999003,1999,1680,13,19.528,"d"
"2237",1999005,1999,1680,17,18.896,"d"
"2238",1999007,1999,1680,13,58.528,"d"
"2239",1999009,1999,1630,13,48.69,"d"
"2240",1999011,1999,1630,12,78.961,"d"
"2241",1999013,1999,1630,18,25.351,"d"
"2242",1999015,1999,1581,20,170.007,"d"
"2243",1999017,1999,1536,30,102.836,"d"
"2244",1999019,1999,1586,19,102.622,"d"
"2245",1999021,1999,1586,10,11.48,"d"
"2246",1999023,1999,1586,6,16.26,"d"
"2247",1999025,1999,1586,12,17.551,"d"
"2248",1999027,1999,1534,24,166.227,"d"
"2249",1999029,1999,1534,13,23.704,"d"
"2250",1999031,1999,1534,23,78.157,"d"
"2251",1999033,1999,1779,14,26.054,"d"
"2252",1999035,1999,1778,12,104.484,"d"
"2253",1999037,1999,1777,21,55.052,"d"
"2254",1999039,1999,1777,14,58.52,"d"
"2255",1999041,1999,1777,17,86.316,"d"
"2256",1999043,1999,1582,23,48.509,"d"
"2257",1999045,1999,1582,20,109.135,"d"
"2258",1999047,1999,1532,23,92.615,"d"
"2259",1999049,1999,1533,28,172.286,"d"
"2260",1999051,1999,1294,25,103.826,"d"
"2261",1999053,1999,1245,21,91.176,"d"
"2262",1999055,1999,1247,19,316.264,"d"
"2263",1999057,1999,1197,16,641.747,"d"
"2264",1999059,1999,1343,21,75.278,"d"
"2265",1999061,1999,1341,13,42.701,"d"
"2266",1999063,1999,1340,28,74.283,"d"
"2267",1999065,1999,1388,22,39.807,"d"
"2268",1999067,1999,1437,25,85.916,"d"
"2269",1999069,1999,1437,21,97.457,"d"
"2270",1999071,1999,1730,6,3.375,"d"
"2271",1999073,1999,1730,9,4.098,"d"
"2272",1999075,1999,1730,14,69.302,"d"
"2273",1999077,1999,1729,20,20.217,"d"
"2274",1999079,1999,1729,23,30.97,"d"
"2275",1999081,1999,1729,18,30.523,"d"
"2276",1999083,1999,1826,24,53.038,"d"
"2277",1999085,1999,1876,33,42.971,"d"
"2278",1999087,1999,1875,27,39.758,"d"
"2279",1999095,1999,2219,29,22.517,"d"
"2280",1999097,1999,2269,27,27.261,"d"
"2281",1999099,1999,2269,27,25.571,"d"
"2282",1999101,1999,2269,27,54.209,"d"
"2283",1999103,1999,2319,30,26.024,"d"
"2284",1999105,1999,2318,25,21.86,"d"
"2285",1999107,1999,2319,19,26.49,"d"
"2286",1999109,1999,2670,21,31.834,"d"
"2287",1999111,1999,2670,27,101.876,"d"
"2288",1999117,1999,2721,21,27.454,"d"
"2289",1999119,1999,2721,21,11.586,"d"
"2290",1999121,1999,2771,13,9.144,"d"
"2291",1999123,1999,2772,21,39.049,"d"
"2292",1999127,1999,2569,7,20.718,"d"
"2293",1999129,1999,1972,20,27.265,"d"
"2294",1999137,1999,2021,18,4.007,"d"
"2295",1999139,1999,2021,22,3.714,"d"
"2296",1999147,1999,2519,32,31.94,"d"
"2297",1999153,1999,2469,29,71.701,"d"
"2298",1999157,1999,2419,34,83.273,"d"
"2299",1999173,1999,1973,14,29.203,"d"
"2300",1999175,1999,1973,8,79.337,"d"
"2301",1999177,1999,1923,8,136.909,"d"
"2302",1999179,1999,1924,24,22.936,"d"
"2303",1999181,1999,1874,7,166.966,"d"
"2304",1999183,1999,1924,24,22.494,"d"
"2305",1999185,1999,1874,31,37.848,"d"
"2306",1999187,1999,2219,8,1.841,"d"
"2307",1999189,1999,2219,24,19.715,"d"
"2308",1999197,1999,2169,18,56.633,"d"
"2309",1999199,1999,2120,8,26.315,"d"
"2310",1999201,1999,2120,7,11.368,"d"
"2311",1999203,1999,2120,9,6.676,"d"
"2312",1999207,1999,2070,22,16.827,"d"
"2313",1999211,1999,1826,23,5.257,"d"
"2314",1999213,1999,1875,27,10.001,"d"
"2315",1999215,1999,1875,26,20.251,"d"
"2316",1999217,1999,1874,37,43.206,"d"
"2317",1999219,1999,1874,17,3.866,"d"
"2318",1999221,1999,1924,16,35.88,"d"
"2319",1999223,1999,1923,22,14.308,"d"
"2320",1999225,1999,2169,14,2.168,"d"
"2321",1999227,1999,2169,20,8.471,"d"
"2322",1999229,1999,2219,17,21.093,"d"
"2323",1999231,1999,2219,16,9.392,"d"
"2324",1999233,1999,2269,11,8.004,"d"
"2325",1999235,1999,2269,7,2.105,"d"
"2326",1999237,1999,2269,16,7.812,"d"
"2327",1999239,1999,2319,13,6.241,"d"
"2328",1999241,1999,2319,14,25.866,"d"
"2329",1999243,1999,2319,12,1.641,"d"
"2330",1999245,1999,2772,11,4.632,"d"
"2331",1999247,1999,2771,13,5.786,"d"
"2332",1999249,1999,2771,28,83.922,"d"
"2333",1999251,1999,2721,21,17.562,"d"
"2334",1999253,1999,2670,21,17.88,"d"
"2335",1999255,1999,2670,33,175.789,"d"
"2336",1999257,1999,2620,29,19.997,"d"
"2337",1999259,1999,2569,10,13.79,"d"
"2338",1999261,1999,2469,30,100.595,"d"
"2339",1999263,1999,2419,29,158.757,"d"
"2340",1999265,1999,2021,27,20.124,"d"
"2341",1999267,1999,2022,28,20.617,"d"
"2342",1999269,1999,1972,9,3.408,"d"
"2343",1999271,1999,1972,9,12.257,"d"
"2344",1999273,1999,1973,6,7.847,"d"
"2345",1999275,1999,1536,28,85.408,"d"
"2346",1999277,1999,1586,23,38.331,"d"
"2347",1999279,1999,1586,8,7.523,"d"
"2348",1999281,1999,1586,17,10.856,"d"
"2349",1999283,1999,1536,15,12.745,"d"
"2350",1999285,1999,1536,26,108.193,"d"
"2351",1999287,1999,1486,16,238.538,"d"
"2352",1999289,1999,1487,11,14.653,"d"
"2353",1999291,1999,1294,11,8.424,"d"
"2354",1999293,1999,1245,10,14.552,"d"
"2355",1999295,1999,1246,7,21.424,"d"
"2356",1999297,1999,1197,12,2.999,"d"
"2357",1999299,1999,1342,28,145.465,"d"
"2358",1999301,1999,1340,13,37.085,"d"
"2359",1999303,1999,1340,27,168.201,"d"
"2360",1999305,1999,1388,29,65.602,"d"
"2361",1999307,1999,1778,18,11.117,"d"
"2362",1999309,1999,1777,27,49.913,"d"
"2363",1999311,1999,1777,13,3.424,"d"
"2364",1999313,1999,1827,20,19.12,"d"
"2365",1999315,1999,2070,13,5.396,"d"
"2366",1999317,1999,2120,17,23.437,"d"
"2367",1999319,1999,2120,10,11.949,"d"
"2368",1999321,1999,2120,16,14.906,"d"
"2369",1999323,1999,1680,18,9.248,"d"
"2370",1999325,1999,1680,19,15.783,"d"
"2371",1999327,1999,1680,31,63.313,"d"
"2372",1999329,1999,1630,14,13.521,"d"
"2373",1999331,1999,1630,24,27.756,"d"
"2374",1999333,1999,1630,19,12.249,"d"
"2375",1999335,1999,1631,31,48.372,"d"
"2376",1999337,1999,1581,19,23.691,"d"
"2377",1999339,1999,1534,28,136.987,"d"
"2378",1999341,1999,1534,23,34.552,"d"
"2379",1999343,1999,1533,27,174.255,"d"
"2380",1999345,1999,1532,17,28.822,"d"
"2381",1999347,1999,1582,18,15.632,"d"
"2382",1999349,1999,1582,8,9.2,"d"
"2383",1999351,1999,1680,21,34.22,"d"
"2384",1999353,1999,1730,27,88.999,"d"
"2385",1999355,1999,1730,7,2.002,"d"
"2386",1999357,1999,1730,9,30.28,"d"
"2387",1999359,1999,1729,18,10.443,"d"
"2388",1999361,1999,1779,27,31.577,"d"
"2389",1999363,1999,1779,21,13.382,"d"
"2390",1999365,1999,1778,28,27.61,"d"
"2391",1999371,1999,1534,29,150.16,"d"
"2392",1999373,1999,1534,31,32.41,"d"
"2393",1999375,1999,1536,24,11.784,"d"
"2394",1999379,1999,1586,37,68.711,"d"
"2395",1999385,1999,1586,15,58.771,"d"
"2396",1999387,1999,1586,30,68.753,"d"
"2397",1999389,1999,1533,32,76.505,"d"
"2398",1999391,1999,1532,33,101.86,"d"
"2399",1999393,1999,1582,36,76.442,"d"
"2400",1999395,1999,1582,6,0.732,"d"
"2401",1999397,1999,1581,36,69.37,"d"
"2402",1999399,1999,1631,38,48.896,"d"
"2403",1999401,1999,1779,29,14.983,"d"
"2404",1999403,1999,1778,31,133.559,"d"
"2405",1999405,1999,1778,9,16.865,"d"
"2406",1999407,1999,1827,19,31.322,"d"
"2407",1999409,1999,1777,30,66.812,"d"
"2408",1999411,1999,1779,21,47.993,"d"
"2409",1999413,1999,1729,26,28.269,"d"
"2410",1999417,1999,1340,40,63.371,"d"
"2411",1999419,1999,1340,33,40.439,"d"
"2412",1999423,1999,1388,52,53.985,"d"
"2413",1999429,1999,1437,37,365.422,"d"
"2414",1999433,1999,1486,25,36.283,"d"
"2415",1999435,1999,2219,22,7.967,"d"
"2416",1999437,1999,2269,27,51.524,"d"
"2417",1999439,1999,2269,31,13.17,"d"
"2418",1999441,1999,2319,30,10.606,"d"
"2419",1999443,1999,2318,28,6.907,"d"
"2420",1999445,1999,2319,24,15.797,"d"
"2421",1999447,1999,2822,39,60.038,"d"
"2422",1999449,1999,2772,32,26.99,"d"
"2423",1999451,1999,2771,27,47.165,"d"
"2424",1999453,1999,2721,23,14.535,"d"
"2425",1999455,1999,2670,28,19.311,"d"
"2426",1999457,1999,2620,26,37.623,"d"
"2427",1999459,1999,2569,13,10.467,"d"
"2428",1999461,1999,2569,18,14.597,"d"
"2429",1999463,1999,2469,12,8.399,"d"
"2430",1999465,1999,2419,29,15.368,"d"
"2431",1999467,1999,1826,32,14.858,"d"
"2432",1999471,1999,1875,20,29.228,"d"
"2433",1999473,1999,1875,32,28.717,"d"
"2434",1999475,1999,1874,30,16.089,"d"
"2435",1999477,1999,1874,29,30.598,"d"
"2436",1999479,1999,2219,23,53.429,"d"
"2437",1999481,1999,2219,20,34.55,"d"
"2438",1999483,1999,2169,20,9.531,"d"
"2439",1999485,1999,2170,20,8.306,"d"
"2440",1999487,1999,2120,17,47.02,"d"
"2441",1999489,1999,2120,17,5.607,"d"
"2442",1999491,1999,2120,31,21.53,"d"
"2443",1999493,1999,2070,27,12.545,"d"
"2444",1999495,1999,2021,18,22.848,"d"
"2445",1999497,1999,2021,22,13.54,"d"
"2446",1999499,1999,1972,17,11.998,"d"
"2447",1999501,1999,1972,24,22.497,"d"
"2448",1999503,1999,1923,27,9.07,"d"
"2449",1999505,1999,1923,28,10.621,"d"
"2450",1999507,1999,1924,22,7.416,"d"
"2451",1999509,1999,1536,28,27.562,"d"
"2452",1999511,1999,1536,30,58.749,"d"
"2453",1999513,1999,1247,41,378.737,"d"
"2454",1999515,1999,1246,22,677.47,"d"
"2455",1999521,1999,1245,39,231.611,"d"
"2456",1999523,1999,1295,38,249.466,"d"
"2457",1999531,1999,1343,24,284.352,"d"
"2458",1999535,1999,1630,13,4.328,"d"
"2459",1999537,1999,1630,15,12.62,"d"
"2460",1999539,1999,1630,28,55.078,"d"
"2461",1999541,1999,1680,25,44.205,"d"
"2462",1999543,1999,1680,23,34.719,"d"
"2463",1999545,1999,1680,32,50.361,"d"
"2464",1999547,1999,1680,22,21.952,"d"
"2465",1999549,1999,1730,9,4.526,"d"
"2466",1999551,1999,1730,17,8.314,"d"
"2467",1999553,1999,1730,23,15.291,"d"
"2468",2000001,2000,1826,22,30.363,"d"
"2469",2000003,2000,1875,23,32.654,"d"
"2470",2000005,2000,1875,22,16.883,"d"
"2471",2000013,2000,1874,21,6.043,"d"
"2472",2000015,2000,2170,7,101.421,"d"
"2473",2000025,2000,2219,27,53.639,"d"
"2474",2000027,2000,2219,10,29.461,"d"
"2475",2000031,2000,2219,14,232.747,"d"
"2476",2000033,2000,2269,12,11.833,"d"
"2477",2000035,2000,2269,13,80.025,"d"
"2478",2000039,2000,2269,29,25.959,"d"
"2479",2000041,2000,2318,23,44.871,"d"
"2480",2000043,2000,2319,16,11.696,"d"
"2481",2000045,2000,2120,9,5.528,"d"
"2482",2000047,2000,2120,9,11.989,"d"
"2483",2000049,2000,2120,19,5.913,"d"
"2484",2000053,2000,2070,18,19.113,"d"
"2485",2000055,2000,2021,18,10.865,"d"
"2486",2000059,2000,2022,13,5.44,"d"
"2487",2000067,2000,1972,7,3.815,"d"
"2488",2000069,2000,1973,6,2.21,"d"
"2489",2000071,2000,1923,13,14.001,"d"
"2490",2000073,2000,1923,22,30.881,"d"
"2491",2000075,2000,1924,8,0.575,"d"
"2492",2000077,2000,1924,20,21.637,"d"
"2493",2000079,2000,1779,19,30.715,"d"
"2494",2000081,2000,1779,16,12.111,"d"
"2495",2000083,2000,1729,20,40.625,"d"
"2496",2000085,2000,1729,21,21.289,"d"
"2497",2000087,2000,1730,5,1.139,"d"
"2498",2000089,2000,1730,24,82.487,"d"
"2499",2000091,2000,1680,22,150.035,"d"
"2500",2000093,2000,1680,11,45.704,"d"
"2501",2000095,2000,1680,12,206.275,"d"
"2502",2000097,2000,1680,9,433.946,"d"
"2503",2000099,2000,1630,20,152.457,"d"
"2504",2000101,2000,1630,7,126.326,"d"
"2505",2000103,2000,1630,8,860.807,"d"
"2506",2000105,2000,1630,12,277.983,"d"
"2507",2000107,2000,1581,24,317.527,"d"
"2508",2000109,2000,1582,9,185.78,"d"
"2509",2000111,2000,1582,11,279.631,"d"
"2510",2000113,2000,1532,19,43.609,"d"
"2511",2000115,2000,1533,21,18.201,"d"
"2512",2000117,2000,1778,25,79.947,"d"
"2513",2000119,2000,1778,20,63.011,"d"
"2514",2000121,2000,1777,24,45.798,"d"
"2515",2000123,2000,1827,21,23.775,"d"
"2516",2000125,2000,1827,14,8.221,"d"
"2517",2000133,2000,2319,11,18.82,"d"
"2518",2000141,2000,2419,30,406.664,"d"
"2519",2000147,2000,2519,24,51.764,"d"
"2520",2000149,2000,2822,10,13.021,"d"
"2521",2000151,2000,2771,19,118.687,"d"
"2522",2000153,2000,2721,17,104.887,"d"
"2523",2000155,2000,2721,13,31.213,"d"
"2524",2000161,2000,2670,29,97.936,"d"
"2525",2000163,2000,2620,21,49.997,"d"
"2526",2000167,2000,2569,19,20.643,"d"
"2527",2000171,2000,2569,27,77.039,"d"
"2528",2000175,2000,1534,21,90.554,"d"
"2529",2000177,2000,1534,8,289.984,"d"
"2530",2000179,2000,1534,19,247.516,"d"
"2531",2000181,2000,1586,16,111.152,"d"
"2532",2000183,2000,1586,12,52.975,"d"
"2533",2000185,2000,1586,13,344.396,"d"
"2534",2000187,2000,1536,22,129.91,"d"
"2535",2000189,2000,1536,13,41.573,"d"
"2536",2000191,2000,1486,25,140.625,"d"
"2537",2000193,2000,1487,16,155.946,"d"
"2538",2000195,2000,1388,28,39.298,"d"
"2539",2000197,2000,1340,24,42.837,"d"
"2540",2000199,2000,1340,26,34.593,"d"
"2541",2000201,2000,1340,20,22.868,"d"
"2542",2000203,2000,1197,21,564.091,"d"
"2543",2000205,2000,1247,17,48.182,"d"
"2544",2000207,2000,1245,9,6.142,"d"
"2545",2000209,2000,1294,19,164.44,"d"
"2546",2000211,2000,2120,21,14.548,"d"
"2547",2000213,2000,2120,14,61.167,"d"
"2548",2000215,2000,2120,13,23.725,"d"
"2549",2000217,2000,2120,23,19.881,"d"
"2550",2000219,2000,2170,14,7.116,"d"
"2551",2000221,2000,2169,29,29.632,"d"
"2552",2000223,2000,2219,23,29.528,"d"
"2553",2000225,2000,2219,14,19.589,"d"
"2554",2000227,2000,2269,15,66.241,"d"
"2555",2000229,2000,2569,27,51.358,"d"
"2556",2000231,2000,2620,25,56.589,"d"
"2557",2000233,2000,2670,15,12.924,"d"
"2558",2000235,2000,2721,13,16.937,"d"
"2559",2000237,2000,2771,13,6.143,"d"
"2560",2000239,2000,2771,14,13.349,"d"
"2561",2000241,2000,2822,10,3.659,"d"
"2562",2000243,2000,2519,16,18.125,"d"
"2563",2000245,2000,2519,32,69.468,"d"
"2564",2000247,2000,2419,19,1689.726,"d"
"2565",2000249,2000,2319,11,1.614,"d"
"2566",2000251,2000,2318,16,19.602,"d"
"2567",2000253,2000,2319,6,1.179,"d"
"2568",2000255,2000,2269,20,13.059,"d"
"2569",2000257,2000,2269,15,88.91,"d"
"2570",2000259,2000,2021,22,13.277,"d"
"2571",2000261,2000,2021,23,34.594,"d"
"2572",2000263,2000,1972,19,181.631,"d"
"2573",2000265,2000,1972,12,37.348,"d"
"2574",2000267,2000,1973,9,32.404,"d"
"2575",2000269,2000,1923,19,46.447,"d"
"2576",2000271,2000,1923,29,69.626,"d"
"2577",2000273,2000,1874,23,60.34,"d"
"2578",2000275,2000,1874,26,52.481,"d"
"2579",2000277,2000,1486,20,749.049,"d"
"2580",2000279,2000,1437,23,135.137,"d"
"2581",2000281,2000,1388,25,33.767,"d"
"2582",2000283,2000,1340,30,164.27,"d"
"2583",2000285,2000,1340,12,18.282,"d"
"2584",2000287,2000,1342,19,20.122,"d"
"2585",2000289,2000,1247,14,16.238,"d"
"2586",2000291,2000,1246,13,25.822,"d"
"2587",2000293,2000,1245,24,45.221,"d"
"2588",2000295,2000,1294,30,246.318,"d"
"2589",2000297,2000,1536,33,380.896,"d"
"2590",2000299,2000,1536,23,306.18,"d"
"2591",2000301,2000,1536,14,21.287,"d"
"2592",2000303,2000,1586,9,18.008,"d"
"2593",2000305,2000,1586,12,9.604,"d"
"2594",2000307,2000,1535,31,189.188,"d"
"2595",2000309,2000,1534,28,187.506,"d"
"2596",2000311,2000,1534,37,137.49,"d"
"2597",2000313,2000,1533,29,55.278,"d"
"2598",2000315,2000,1532,26,84.238,"d"
"2599",2000317,2000,1582,7,10.132,"d"
"2600",2000319,2000,1582,36,92.797,"d"
"2601",2000321,2000,1581,36,110.503,"d"
"2602",2000323,2000,1631,35,37.541,"d"
"2603",2000325,2000,1630,20,12.114,"d"
"2604",2000327,2000,1630,15,4.865,"d"
"2605",2000329,2000,1630,10,4.18,"d"
"2606",2000331,2000,1680,29,188.757,"d"
"2607",2000333,2000,1680,29,50.186,"d"
"2608",2000335,2000,1680,34,48.412,"d"
"2609",2000337,2000,1680,17,174.66,"d"
"2610",2000339,2000,1730,31,239.64,"d"
"2611",2000341,2000,1730,15,19.195,"d"
"2612",2000343,2000,1730,8,3.745,"d"
"2613",2000345,2000,1729,30,56.931,"d"
"2614",2000347,2000,1779,24,135.139,"d"
"2615",2000349,2000,1779,29,31.823,"d"
"2616",2000351,2000,1778,22,18.673,"d"
"2617",2000353,2000,1875,24,144.759,"d"
"2618",2000355,2000,1875,20,31.253,"d"
"2619",2000357,2000,1826,19,18.353,"d"
"2620",2000359,2000,1826,25,118.019,"d"
"2621",2000361,2000,1777,28,80.968,"d"
"2622",2000363,2000,1778,26,28.127,"d"
"2623",2000365,2000,1777,27,63.518,"d"
"2624",2000367,2000,2319,30,34.34,"d"
"2625",2000369,2000,2419,26,20.786,"d"
"2626",2000371,2000,2519,16,11.068,"d"
"2627",2000373,2000,2519,23,12.815,"d"
"2628",2000375,2000,2569,23,35.364,"d"
"2629",2000377,2000,2772,22,36.779,"d"
"2630",2000379,2000,2771,24,62.93,"d"
"2631",2000381,2000,2771,30,86.792,"d"
"2632",2000383,2000,2721,28,53.95,"d"
"2633",2000385,2000,2670,33,36.261,"d"
"2634",2000387,2000,2670,34,17.325,"d"
"2635",2000389,2000,2319,23,15.802,"d"
"2636",2000391,2000,2318,27,17.771,"d"
"2637",2000393,2000,2269,24,23.703,"d"
"2638",2000395,2000,2269,22,21.689,"d"
"2639",2000397,2000,2269,23,7.71,"d"
"2640",2000399,2000,2219,26,11.669,"d"
"2641",2000401,2000,2219,30,40.276,"d"
"2642",2000403,2000,2169,23,9.083,"d"
"2643",2000405,2000,1972,30,244.762,"d"
"2644",2000407,2000,1972,27,71.459,"d"
"2645",2000409,2000,1973,30,55.778,"d"
"2646",2000411,2000,1923,22,46.682,"d"
"2647",2000413,2000,1923,29,11.272,"d"
"2648",2000415,2000,1874,25,14.042,"d"
"2649",2000417,2000,1874,17,8.808,"d"
"2650",2000419,2000,1582,26,244.699,"d"
"2651",2000421,2000,1582,19,53.748,"d"
"2652",2000423,2000,1533,28,22.192,"d"
"2653",2000425,2000,1534,15,7.334,"d"
"2654",2000427,2000,1534,18,11.629,"d"
"2655",2000429,2000,1535,18,5.475,"d"
"2656",2000431,2000,1586,28,34.965,"d"
"2657",2000435,2000,1437,26,42.425,"d"
"2658",2000437,2000,1437,20,89.137,"d"
"2659",2000441,2000,1536,18,92.925,"d"
"2660",2000443,2000,1536,12,8.459,"d"
"2661",2000445,2000,1536,20,164.579,"d"
"2662",2000447,2000,1586,9,6.267,"d"
"2663",2000449,2000,1729,10,2.219,"d"
"2664",2000451,2000,1779,8,5.249,"d"
"2665",2000453,2000,1779,21,9.706,"d"
"2666",2000455,2000,1778,6,1.596,"d"
"2667",2000457,2000,1778,15,24.385,"d"
"2668",2000459,2000,1778,16,25.065,"d"
"2669",2000461,2000,1777,14,8.096,"d"
"2670",2000465,2000,1388,25,16.175,"d"
"2671",2000469,2000,1340,25,63.166,"d"
"2672",2000471,2000,1340,29,80.968,"d"
"2673",2000475,2000,1247,32,457.041,"d"
"2674",2000479,2000,1246,29,278.431,"d"
"2675",2000483,2000,1245,32,265.272,"d"
"2676",2000485,2000,1294,42,249.286,"d"
"2677",2000493,2000,1343,41,331.087,"d"
"2678",2000507,2000,1582,10,13.819,"d"
"2679",2000509,2000,1581,16,13.657,"d"
"2680",2000511,2000,1631,22,19.969,"d"
"2681",2000513,2000,1630,23,19.794,"d"
"2682",2000515,2000,1630,15,22.429,"d"
"2683",2000517,2000,1630,8,2.815,"d"
"2684",2000519,2000,1680,17,69.098,"d"
"2685",2000521,2000,1680,9,29.995,"d"
"2686",2000523,2000,1680,8,12.395,"d"
"2687",2000525,2000,1680,23,12.855,"d"
"2688",2000527,2000,1730,15,40.924,"d"
"2689",2000529,2000,1730,4,1.465,"d"
"2690",2000531,2000,1730,4,1.352,"d"
"2691",2000533,2000,1826,17,5.168,"d"
"2692",2000535,2000,1826,21,4.059,"d"
"2693",2000537,2000,1875,14,2.301,"d"
"2694",2000539,2000,1875,21,12.811,"d"
"2695",2000541,2000,2170,13,21.659,"d"
"2696",2000543,2000,2120,13,10.573,"d"
"2697",2000545,2000,2120,9,13.801,"d"
"2698",2000547,2000,2120,14,5.047,"d"
"2699",2000549,2000,2070,22,5.025,"d"
"2700",2000551,2000,2021,16,4.538,"d"
"2701",2000553,2000,2022,18,85.253,"d"
"2702",2001001,2001,1875,13,30.692,"e"
"2703",2001003,2001,1874,9,2.791,"e"
"2704",2001005,2001,1923,2,8.548,"e"
"2705",2001007,2001,1923,8,399.694,"e"
"2706",2001009,2001,1973,3,2.3,"e"
"2707",2001011,2001,1972,8,2.886,"e"
"2708",2001013,2001,2022,12,13.854,"e"
"2709",2001015,2001,2419,27,79.476,"e"
"2710",2001017,2001,2419,29,46.619,"e"
"2711",2001019,2001,2469,27,59.521,"e"
"2712",2001021,2001,2519,21,12.232,"e"
"2713",2001023,2001,2519,21,59.375,"e"
"2714",2001025,2001,2569,16,63.901,"e"
"2715",2001027,2001,2569,18,51.262,"e"
"2716",2001029,2001,2570,7,134.875,"e"
"2717",2001031,2001,2620,6,20.016,"e"
"2718",2001033,2001,2169,11,24.786,"e"
"2719",2001035,2001,2170,5,23.105,"e"
"2720",2001037,2001,2170,11,3.01,"e"
"2721",2001039,2001,2120,11,20.456,"e"
"2722",2001041,2001,2120,6,5.868,"e"
"2723",2001043,2001,2120,5,8.041,"e"
"2724",2001045,2001,2120,6,3.916,"e"
"2725",2001047,2001,2070,8,7.977,"e"
"2726",2001049,2001,2071,11,8.188,"e"
"2727",2001051,2001,1876,14,15.957,"e"
"2728",2001055,2001,1826,2,6.849,"e"
"2729",2001057,2001,1827,12,8.174,"e"
"2730",2001059,2001,2670,19,53.46,"e"
"2731",2001061,2001,2670,21,167.118,"e"
"2732",2001063,2001,2721,22,107.739,"e"
"2733",2001065,2001,2822,23,18.959,"e"
"2734",2001067,2001,2772,13,8.421,"e"
"2735",2001069,2001,2771,12,10.102,"e"
"2736",2001071,2001,2771,18,21.994,"e"
"2737",2001073,2001,2721,24,199.98,"e"
"2738",2001075,2001,2721,18,38.037,"e"
"2739",2001077,2001,2319,27,17.687,"e"
"2740",2001079,2001,2318,23,20.985,"e"
"2741",2001081,2001,2319,5,26.484,"e"
"2742",2001083,2001,2269,23,457.745,"e"
"2743",2001085,2001,2269,13,10.369,"e"
"2744",2001087,2001,2269,16,10.473,"e"
"2745",2001089,2001,2269,21,27.853,"e"
"2746",2001091,2001,2219,28,96.727,"e"
"2747",2001093,2001,2219,22,93.768,"e"
"2748",2001095,2001,2021,25,27.575,"e"
"2749",2001097,2001,2021,17,12.725,"e"
"2750",2001099,2001,2021,16,12.864,"e"
"2751",2001101,2001,1437,23,100.327,"e"
"2752",2001103,2001,1388,20,97.267,"e"
"2753",2001105,2001,1388,24,166.901,"e"
"2754",2001107,2001,1389,28,307.126,"e"
"2755",2001109,2001,1389,25,42.225,"e"
"2756",2001111,2001,1198,19,608.086,"e"
"2757",2001113,2001,1197,25,441.073,"e"
"2758",2001115,2001,1247,22,339.183,"e"
"2759",2001117,2001,1246,21,273.128,"e"
"2760",2001119,2001,1246,24,113.221,"e"
"2761",2001121,2001,1245,24,404.927,"e"
"2762",2001123,2001,1295,19,77.296,"e"
"2763",2001125,2001,1294,29,318.509,"e"
"2764",2001127,2001,1294,17,175.387,"e"
"2765",2001129,2001,1343,22,173.102,"e"
"2766",2001131,2001,1342,25,85.772,"e"
"2767",2001133,2001,1342,21,47.452,"e"
"2768",2001135,2001,1340,22,82.584,"e"
"2769",2001137,2001,1340,27,131.842,"e"
"2770",2001139,2001,1340,25,111.255,"e"
"2771",2001141,2001,1437,18,52.811,"e"
"2772",2001143,2001,1730,3,76.868,"e"
"2773",2001145,2001,1730,9,8.601,"e"
"2774",2001147,2001,1778,26,38.908,"e"
"2775",2001149,2001,1778,20,160.97,"e"
"2776",2001151,2001,1777,25,30.732,"e"
"2777",2001153,2001,1777,19,18.133,"e"
"2778",2001155,2001,2219,29,25.842,"e"
"2779",2001157,2001,2219,27,23.375,"e"
"2780",2001159,2001,2219,21,18.249,"e"
"2781",2001161,2001,2169,23,49.025,"e"
"2782",2001163,2001,2169,24,24.403,"e"
"2783",2001165,2001,1730,21,48.01,"e"
"2784",2001167,2001,1680,32,99.971,"e"
"2785",2001169,2001,1680,21,39.28,"e"
"2786",2001171,2001,1680,18,76.411,"e"
"2787",2001173,2001,1630,17,41.98,"e"
"2788",2001175,2001,1630,17,30.259,"e"
"2789",2001177,2001,1582,6,25.031,"e"
"2790",2001179,2001,1582,24,266.318,"e"
"2791",2001181,2001,1582,25,120.506,"e"
"2792",2001183,2001,1532,22,235.286,"e"
